TYPE	TEXT
0	넷마블
0	netmarble
0	fuck
0	fag
0	cunt
0	sex
0	http
0	.com
0	.net
0	.co
0	www.
0	$hit
0	$lut
0	$uck
0	(.)(.)
0	(.)y(.)
0	@!@
0	@nal
0	8=====d
0	8====d
0	8===d
0	8==d
0	8==m==3
0	8==m=3
0	8=d
0	8=m==3
0	adolf hitler
0	analschlampe
0	armleuchter
0	Arsch
0	arschloch
0	arsehole
0	asshole
0	bastard
0	biatch
0	bitch
0	bumsen
0	dildo
0	ecstasy
0	fick
0	fotze
0	hashish
0	hitler
0	holocaust
0	homo
0	hure
0	judensau
0	kacke
0	kanake
0	l.s.d
0	leck mich
0	lsd
0	m.m.d.a
0	marijuana
0	mmda
0	mother fucker
0	motherfucker
0	nazi
0	neger
0	net_marble
0	netmabok
0	netmarbl3
0	netmarbul
0	nigga
0	nigger
0	nutte
0	penis
0	pimmel
0	pisser
0	poppen
0	porn
0	pussy
0	scheiss
0	scheiß
0	scheiße
0	schlampe
0	schwanz
0	shit
0	slut
0	titten
0	vagina
0	vögeln
0	whore
0	wichs
0	zigeuner
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	deli
1	fuck
1	cunt
1	sex
1	http
1	.com
1	.net
1	.co.
1	www.
1	$hit
1	$lut
1	$uck
1	(.)y(.)
1	@!@
1	@nal
1	8=====d
1	8====d
1	8===d
1	8==d
1	8==m==3
1	8==m=3
1	8=m==3
1	adolf hitler
1	analschlampe
1	armleuchter
1	Arsch
1	arsehole
1	bastard
1	biatch
1	bitch
1	bumsen
1	dildo
1	ecstasy
1	fag
1	faggot
1	fick
1	fotze
1	hashish
1	hitler
1	holocaust
1	homo
1	hure
1	judensau
1	kacke
1	kanake
1	l.s.d
1	leck mich
1	lsd
1	m.m.d.a
1	marijuana
1	mmda
1	motherfucker
1	nazi
1	neger
1	nigga
1	nigger
1	nutte
1	penis
1	pimmel
1	pisser
1	poppen
1	porn
1	pussy
1	scheiße
1	schlampe
1	schwanz
1	shit
1	slut
1	titten
1	vagina
1	vögeln
1	whore
1	Wichs
1	2OO=1OW钻
1	vooh.top
2	gm
2	cm
2	abfucken
2	abgefuckt
2	abrotzen
2	abschaum
2	abspritz
2	adi
2	adolfhitler
2	adolf-hitler
2	adult sexshop
2	adult video
2	adultsexshop
2	adultvideo
2	affenarsch
2	affenfurz
2	affenhintern
2	after
2	afterhöhlenforscher
2	aids
2	alki
2	allerweltsnutte
2	an4l
2	anal
2	analakrobat
2	analbaron
2	analraupe
2	anficken
2	angeschissen
2	anus
2	arsch mit ohren
2	arschbacke
2	arschbratze
2	arschfotzengesicht
2	arschgeburt
2	arschgeige
2	arschgesicht
2	arschgeweih
2	arschi
2	arschkeks
2	arschkopf
2	arschkretze
2	arschkriecher
2	arschl0ch
2	arschl0cher
2	arschlecker
2	arschlocher
2	arschlöcher
2	arschlocke
2	arschlos
2	arschmitohren
2	arsch-mit-ohren
2	arschwarze
2	as$hole
2	ash0le
2	ash0les
2	asholes
2	ass
2	asses
2	assfucker
2	assfukka
2	assh0le
2	assh0lez
2	asshat
2	assholes
2	assholz
2	assi
2	ausgeburt
2	baby face
2	babyface
2	bananenfresser
2	bärenfut
2	bassterds
2	basterds
2	bauernschädel
2	bauernschädl
2	bauerntrampel
2	bdsm
2	behindert
2	behinderte
2	behinderter
2	behindi
